"Periodo(MMM DD, AAAA)";"Unidad de Valor Real (UVR)";"Archivo"
"2005/06/25";151,2951;"UVR_Unidad de valor real"
"2005/06/26";151,3157;"UVR_Unidad de valor real"
"2005/06/27";151,3364;"UVR_Unidad de valor real"
"2005/06/28";151,357;"UVR_Unidad de valor real"
"2005/06/29";151,3777;"UVR_Unidad de valor real"
"2005/06/30";151,3983;"UVR_Unidad de valor real"
"2005/07/01";151,419;"UVR_Unidad de valor real"
"2005/07/02";151,4396;"UVR_Unidad de valor real"
"2005/07/03";151,4603;"UVR_Unidad de valor real"
"2005/07/04";151,4809;"UVR_Unidad de valor real"
"2005/07/05";151,5016;"UVR_Unidad de valor real"
"2005/07/06";151,5223;"UVR_Unidad de valor real"
"2005/07/07";151,5429;"UVR_Unidad de valor real"
"2005/07/08";151,5636;"UVR_Unidad de valor real"
"2005/07/09";151,5843;"UVR_Unidad de valor real"
"2005/07/10";151,6049;"UVR_Unidad de valor real"
"2005/07/11";151,6256;"UVR_Unidad de valor real"
"2005/07/12";151,6463;"UVR_Unidad de valor real"
"2005/07/13";151,667;"UVR_Unidad de valor real"
"2005/07/14";151,6877;"UVR_Unidad de valor real"
"2005/07/15";151,7084;"UVR_Unidad de valor real"
"2005/07/16";151,7279;"UVR_Unidad de valor real"
"2005/07/17";151,7475;"UVR_Unidad de valor real"
"2005/07/18";151,767;"UVR_Unidad de valor real"
"2005/07/19";151,7866;"UVR_Unidad de valor real"
"2005/07/20";151,8061;"UVR_Unidad de valor real"
"2005/07/21";151,8257;"UVR_Unidad de valor real"
"2005/07/22";151,8452;"UVR_Unidad de valor real"
"2005/07/23";151,8648;"UVR_Unidad de valor real"
"2005/07/24";151,8843;"UVR_Unidad de valor real"
"2005/07/25";151,9039;"UVR_Unidad de valor real"
"2005/07/26";151,9235;"UVR_Unidad de valor real"
"2005/07/27";151,943;"UVR_Unidad de valor real"
"2005/07/28";151,9626;"UVR_Unidad de valor real"
"2005/07/29";151,9822;"UVR_Unidad de valor real"
"2005/07/30";152,0017;"UVR_Unidad de valor real"
"2005/07/31";152,0213;"UVR_Unidad de valor real"
"2005/08/01";152,0409;"UVR_Unidad de valor real"
"2005/08/02";152,0605;"UVR_Unidad de valor real"
"2005/08/03";152,08;"UVR_Unidad de valor real"
"2005/08/04";152,0996;"UVR_Unidad de valor real"
"2005/08/05";152,1192;"UVR_Unidad de valor real"
"2005/08/06";152,1388;"UVR_Unidad de valor real"
"2005/08/07";152,1584;"UVR_Unidad de valor real"
"2005/08/08";152,178;"UVR_Unidad de valor real"
"2005/08/09";152,1976;"UVR_Unidad de valor real"
"2005/08/10";152,2172;"UVR_Unidad de valor real"
"2005/08/11";152,2368;"UVR_Unidad de valor real"
"2005/08/12";152,2564;"UVR_Unidad de valor real"
"2005/08/13";152,276;"UVR_Unidad de valor real"
"2005/08/14";152,2956;"UVR_Unidad de valor real"
"2005/08/15";152,3152;"UVR_Unidad de valor real"
"2005/08/16";152,3177;"UVR_Unidad de valor real"
"2005/08/17";152,3201;"UVR_Unidad de valor real"
"2005/08/18";152,3226;"UVR_Unidad de valor real"
"2005/08/19";152,325;"UVR_Unidad de valor real"
"2005/08/20";152,3275;"UVR_Unidad de valor real"
"2005/08/21";152,3299;"UVR_Unidad de valor real"
"2005/08/22";152,3324;"UVR_Unidad de valor real"
"2005/08/23";152,3348;"UVR_Unidad de valor real"
"2005/08/24";152,3373;"UVR_Unidad de valor real"
"2005/08/25";152,3398;"UVR_Unidad de valor real"
"2005/08/26";152,3422;"UVR_Unidad de valor real"
"2005/08/27";152,3447;"UVR_Unidad de valor real"
"2005/08/28";152,3471;"UVR_Unidad de valor real"
"2005/08/29";152,3496;"UVR_Unidad de valor real"
"2005/08/30";152,352;"UVR_Unidad de valor real"
"2005/08/31";152,3545;"UVR_Unidad de valor real"
"2005/09/01";152,357;"UVR_Unidad de valor real"
"2005/09/02";152,3594;"UVR_Unidad de valor real"
"2005/09/03";152,3619;"UVR_Unidad de valor real"
"2005/09/04";152,3643;"UVR_Unidad de valor real"
"2005/09/05";152,3668;"UVR_Unidad de valor real"
"2005/09/06";152,3692;"UVR_Unidad de valor real"
"2005/09/07";152,3717;"UVR_Unidad de valor real"
"2005/09/08";152,3742;"UVR_Unidad de valor real"
"2005/09/09";152,3766;"UVR_Unidad de valor real"
"2005/09/10";152,3791;"UVR_Unidad de valor real"
"2005/09/11";152,3815;"UVR_Unidad de valor real"
"2005/09/12";152,384;"UVR_Unidad de valor real"
"2005/09/13";152,3864;"UVR_Unidad de valor real"
"2005/09/14";152,3889;"UVR_Unidad de valor real"
"2005/09/15";152,3914;"UVR_Unidad de valor real"
"2005/09/16";152,3914;"UVR_Unidad de valor real"
"2005/09/17";152,3914;"UVR_Unidad de valor real"
"2005/09/18";152,3914;"UVR_Unidad de valor real"
"2005/09/19";152,3914;"UVR_Unidad de valor real"
"2005/09/20";152,3914;"UVR_Unidad de valor real"
"2005/09/21";152,3914;"UVR_Unidad de valor real"
"2005/09/22";152,3914;"UVR_Unidad de valor real"
"2005/09/23";152,3914;"UVR_Unidad de valor real"
"2005/09/24";152,3914;"UVR_Unidad de valor real"
"2005/09/25";152,3914;"UVR_Unidad de valor real"
"2005/09/26";152,3914;"UVR_Unidad de valor real"
"2005/09/27";152,3914;"UVR_Unidad de valor real"
"2005/09/28";152,3914;"UVR_Unidad de valor real"
"2005/09/29";152,3914;"UVR_Unidad de valor real"
"2005/09/30";152,3914;"UVR_Unidad de valor real"
"2005/10/01";152,3914;"UVR_Unidad de valor real"
"2005/10/02";152,3914;"UVR_Unidad de valor real"
"2005/10/03";152,3914;"UVR_Unidad de valor real"
"2005/10/04";152,3914;"UVR_Unidad de valor real"
"2005/10/05";152,3914;"UVR_Unidad de valor real"
"2005/10/06";152,3914;"UVR_Unidad de valor real"
"2005/10/07";152,3914;"UVR_Unidad de valor real"
"2005/10/08";152,3914;"UVR_Unidad de valor real"
"2005/10/09";152,3914;"UVR_Unidad de valor real"
"2005/10/10";152,3914;"UVR_Unidad de valor real"
"2005/10/11";152,3914;"UVR_Unidad de valor real"
"2005/10/12";152,3914;"UVR_Unidad de valor real"
"2005/10/13";152,3914;"UVR_Unidad de valor real"
"2005/10/14";152,3914;"UVR_Unidad de valor real"
"2005/10/15";152,3914;"UVR_Unidad de valor real"
"2005/10/16";152,4125;"UVR_Unidad de valor real"
"2005/10/17";152,4336;"UVR_Unidad de valor real"
"2005/10/18";152,4547;"UVR_Unidad de valor real"
"2005/10/19";152,4758;"UVR_Unidad de valor real"
"2005/10/20";152,4969;"UVR_Unidad de valor real"
"2005/10/21";152,518;"UVR_Unidad de valor real"
"2005/10/22";152,5391;"UVR_Unidad de valor real"
"2005/10/23";152,5602;"UVR_Unidad de valor real"
"2005/10/24";152,5814;"UVR_Unidad de valor real"
"2005/10/25";152,6025;"UVR_Unidad de valor real"
"2005/10/26";152,6236;"UVR_Unidad de valor real"
"2005/10/27";152,6447;"UVR_Unidad de valor real"
"2005/10/28";152,6659;"UVR_Unidad de valor real"
"2005/10/29";152,687;"UVR_Unidad de valor real"
"2005/10/30";152,7081;"UVR_Unidad de valor real"
"2005/10/31";152,7293;"UVR_Unidad de valor real"
"2005/11/01";152,7504;"UVR_Unidad de valor real"
"2005/11/02";152,7715;"UVR_Unidad de valor real"
"2005/11/03";152,7927;"UVR_Unidad de valor real"
"2005/11/04";152,8138;"UVR_Unidad de valor real"
"2005/11/05";152,835;"UVR_Unidad de valor real"
"2005/11/06";152,8561;"UVR_Unidad de valor real"
"2005/11/07";152,8773;"UVR_Unidad de valor real"
"2005/11/08";152,8985;"UVR_Unidad de valor real"
"2005/11/09";152,9196;"UVR_Unidad de valor real"
"2005/11/10";152,9408;"UVR_Unidad de valor real"
"2005/11/11";152,962;"UVR_Unidad de valor real"
"2005/11/12";152,9831;"UVR_Unidad de valor real"
"2005/11/13";153,0043;"UVR_Unidad de valor real"
"2005/11/14";153,0255;"UVR_Unidad de valor real"
"2005/11/15";153,0467;"UVR_Unidad de valor real"
"2005/11/16";153,0584;"UVR_Unidad de valor real"
"2005/11/17";153,0701;"UVR_Unidad de valor real"
"2005/11/18";153,0819;"UVR_Unidad de valor real"
"2005/11/19";153,0936;"UVR_Unidad de valor real"
"2005/11/20";153,1053;"UVR_Unidad de valor real"
"2005/11/21";153,117;"UVR_Unidad de valor real"
"2005/11/22";153,1288;"UVR_Unidad de valor real"
"2005/11/23";153,1405;"UVR_Unidad de valor real"
"2005/11/24";153,1522;"UVR_Unidad de valor real"
"2005/11/25";153,1639;"UVR_Unidad de valor real"
"2005/11/26";153,1757;"UVR_Unidad de valor real"
"2005/11/27";153,1874;"UVR_Unidad de valor real"
"2005/11/28";153,1991;"UVR_Unidad de valor real"
"2005/11/29";153,2109;"UVR_Unidad de valor real"
"2005/11/30";153,2226;"UVR_Unidad de valor real"
"2005/12/01";153,2343;"UVR_Unidad de valor real"
"2005/12/02";153,2461;"UVR_Unidad de valor real"
"2005/12/03";153,2578;"UVR_Unidad de valor real"
"2005/12/04";153,2695;"UVR_Unidad de valor real"
"2005/12/05";153,2813;"UVR_Unidad de valor real"
"2005/12/06";153,293;"UVR_Unidad de valor real"
"2005/12/07";153,3048;"UVR_Unidad de valor real"
"2005/12/08";153,3165;"UVR_Unidad de valor real"
"2005/12/09";153,3282;"UVR_Unidad de valor real"
"2005/12/10";153,34;"UVR_Unidad de valor real"
"2005/12/11";153,3517;"UVR_Unidad de valor real"
"2005/12/12";153,3635;"UVR_Unidad de valor real"
"2005/12/13";153,3752;"UVR_Unidad de valor real"
"2005/12/14";153,387;"UVR_Unidad de valor real"
"2005/12/15";153,3987;"UVR_Unidad de valor real"
"2005/12/16";153,4041;"UVR_Unidad de valor real"
"2005/12/17";153,4096;"UVR_Unidad de valor real"
"2005/12/18";153,415;"UVR_Unidad de valor real"
"2005/12/19";153,4205;"UVR_Unidad de valor real"
"2005/12/20";153,4259;"UVR_Unidad de valor real"
"2005/12/21";153,4313;"UVR_Unidad de valor real"
"2005/12/22";153,4368;"UVR_Unidad de valor real"
"2005/12/23";153,4422;"UVR_Unidad de valor real"
"2005/12/24";153,4477;"UVR_Unidad de valor real"
"2005/12/25";153,4531;"UVR_Unidad de valor real"
"2005/12/26";153,4586;"UVR_Unidad de valor real"
"2005/12/27";153,464;"UVR_Unidad de valor real"
"2005/12/28";153,4694;"UVR_Unidad de valor real"
"2005/12/29";153,4749;"UVR_Unidad de valor real"
"2005/12/30";153,4803;"UVR_Unidad de valor real"
"2005/12/31";153,4858;"UVR_Unidad de valor real"
"2006/01/01";153,4912;"UVR_Unidad de valor real"
"2006/01/02";153,4967;"UVR_Unidad de valor real"
"2006/01/03";153,5021;"UVR_Unidad de valor real"
"2006/01/04";153,5075;"UVR_Unidad de valor real"
"2006/01/05";153,513;"UVR_Unidad de valor real"
"2006/01/06";153,5184;"UVR_Unidad de valor real"
"2006/01/07";153,5239;"UVR_Unidad de valor real"
"2006/01/08";153,5293;"UVR_Unidad de valor real"
"2006/01/09";153,5348;"UVR_Unidad de valor real"
"2006/01/10";153,5402;"UVR_Unidad de valor real"
"2006/01/11";153,5457;"UVR_Unidad de valor real"
"2006/01/12";153,5511;"UVR_Unidad de valor real"
"2006/01/13";153,5565;"UVR_Unidad de valor real"
"2006/01/14";153,562;"UVR_Unidad de valor real"
"2006/01/15";153,5674;"UVR_Unidad de valor real"
"2006/01/16";153,5709;"UVR_Unidad de valor real"
"2006/01/17";153,5743;"UVR_Unidad de valor real"
"2006/01/18";153,5778;"UVR_Unidad de valor real"
"2006/01/19";153,5813;"UVR_Unidad de valor real"
"2006/01/20";153,5847;"UVR_Unidad de valor real"
"2006/01/21";153,5882;"UVR_Unidad de valor real"
"2006/01/22";153,5917;"UVR_Unidad de valor real"
"2006/01/23";153,5951;"UVR_Unidad de valor real"
"2006/01/24";153,5986;"UVR_Unidad de valor real"
"2006/01/25";153,6021;"UVR_Unidad de valor real"
"2006/01/26";153,6055;"UVR_Unidad de valor real"
"2006/01/27";153,609;"UVR_Unidad de valor real"
"2006/01/28";153,6125;"UVR_Unidad de valor real"
"2006/01/29";153,6159;"UVR_Unidad de valor real"
"2006/01/30";153,6194;"UVR_Unidad de valor real"
"2006/01/31";153,6229;"UVR_Unidad de valor real"
"2006/02/01";153,6263;"UVR_Unidad de valor real"
"2006/02/02";153,6298;"UVR_Unidad de valor real"
"2006/02/03";153,6333;"UVR_Unidad de valor real"
"2006/02/04";153,6367;"UVR_Unidad de valor real"
"2006/02/05";153,6402;"UVR_Unidad de valor real"
"2006/02/06";153,6437;"UVR_Unidad de valor real"
"2006/02/07";153,6471;"UVR_Unidad de valor real"
"2006/02/08";153,6506;"UVR_Unidad de valor real"
"2006/02/09";153,6541;"UVR_Unidad de valor real"
"2006/02/10";153,6576;"UVR_Unidad de valor real"
"2006/02/11";153,661;"UVR_Unidad de valor real"
"2006/02/12";153,6645;"UVR_Unidad de valor real"
"2006/02/13";153,668;"UVR_Unidad de valor real"
"2006/02/14";153,6714;"UVR_Unidad de valor real"
"2006/02/15";153,6749;"UVR_Unidad de valor real"
"2006/02/16";153,7045;"UVR_Unidad de valor real"
"2006/02/17";153,734;"UVR_Unidad de valor real"
"2006/02/18";153,7636;"UVR_Unidad de valor real"
"2006/02/19";153,7932;"UVR_Unidad de valor real"
"2006/02/20";153,8228;"UVR_Unidad de valor real"
"2006/02/21";153,8523;"UVR_Unidad de valor real"
"2006/02/22";153,8819;"UVR_Unidad de valor real"
"2006/02/23";153,9115;"UVR_Unidad de valor real"
"2006/02/24";153,9411;"UVR_Unidad de valor real"
"2006/02/25";153,9708;"UVR_Unidad de valor real"
"2006/02/26";154,0004;"UVR_Unidad de valor real"
"2006/02/27";154,03;"UVR_Unidad de valor real"
"2006/02/28";154,0596;"UVR_Unidad de valor real"
"2006/03/01";154,0893;"UVR_Unidad de valor real"
"2006/03/02";154,1189;"UVR_Unidad de valor real"
"2006/03/03";154,1485;"UVR_Unidad de valor real"
"2006/03/04";154,1782;"UVR_Unidad de valor real"
"2006/03/05";154,2079;"UVR_Unidad de valor real"
"2006/03/06";154,2375;"UVR_Unidad de valor real"
"2006/03/07";154,2672;"UVR_Unidad de valor real"
"2006/03/08";154,2969;"UVR_Unidad de valor real"
"2006/03/09";154,3265;"UVR_Unidad de valor real"
"2006/03/10";154,3562;"UVR_Unidad de valor real"
"2006/03/11";154,3859;"UVR_Unidad de valor real"
"2006/03/12";154,4156;"UVR_Unidad de valor real"
"2006/03/13";154,4453;"UVR_Unidad de valor real"
"2006/03/14";154,475;"UVR_Unidad de valor real"
"2006/03/15";154,5047;"UVR_Unidad de valor real"
"2006/03/16";154,5375;"UVR_Unidad de valor real"
"2006/03/17";154,5703;"UVR_Unidad de valor real"
"2006/03/18";154,6031;"UVR_Unidad de valor real"
"2006/03/19";154,6359;"UVR_Unidad de valor real"
"2006/03/20";154,6687;"UVR_Unidad de valor real"
"2006/03/21";154,7015;"UVR_Unidad de valor real"
"2006/03/22";154,7344;"UVR_Unidad de valor real"
"2006/03/23";154,7672;"UVR_Unidad de valor real"
"2006/03/24";154,8001;"UVR_Unidad de valor real"
"2006/03/25";154,8329;"UVR_Unidad de valor real"
"2006/03/26";154,8658;"UVR_Unidad de valor real"
"2006/03/27";154,8986;"UVR_Unidad de valor real"
"2006/03/28";154,9315;"UVR_Unidad de valor real"
"2006/03/29";154,9644;"UVR_Unidad de valor real"
"2006/03/30";154,9973;"UVR_Unidad de valor real"
"2006/03/31";155,0302;"UVR_Unidad de valor real"
"2006/04/01";155,0631;"UVR_Unidad de valor real"
"2006/04/02";155,096;"UVR_Unidad de valor real"
"2006/04/03";155,1289;"UVR_Unidad de valor real"
"2006/04/04";155,1618;"UVR_Unidad de valor real"
"2006/04/05";155,1948;"UVR_Unidad de valor real"
"2006/04/06";155,2277;"UVR_Unidad de valor real"
"2006/04/07";155,2606;"UVR_Unidad de valor real"
"2006/04/08";155,2936;"UVR_Unidad de valor real"
"2006/04/09";155,3265;"UVR_Unidad de valor real"
"2006/04/10";155,3595;"UVR_Unidad de valor real"
"2006/04/11";155,3925;"UVR_Unidad de valor real"
"2006/04/12";155,4255;"UVR_Unidad de valor real"
"2006/04/13";155,4584;"UVR_Unidad de valor real"
"2006/04/14";155,4914;"UVR_Unidad de valor real"
"2006/04/15";155,5244;"UVR_Unidad de valor real"
"2006/04/16";155,5606;"UVR_Unidad de valor real"
"2006/04/17";155,5967;"UVR_Unidad de valor real"
"2006/04/18";155,6329;"UVR_Unidad de valor real"
"2006/04/19";155,6691;"UVR_Unidad de valor real"
"2006/04/20";155,7053;"UVR_Unidad de valor real"
"2006/04/21";155,7415;"UVR_Unidad de valor real"
"2006/04/22";155,7777;"UVR_Unidad de valor real"
"2006/04/23";155,814;"UVR_Unidad de valor real"
"2006/04/24";155,8502;"UVR_Unidad de valor real"
"2006/04/25";155,8864;"UVR_Unidad de valor real"
"2006/04/26";155,9227;"UVR_Unidad de valor real"
"2006/04/27";155,959;"UVR_Unidad de valor real"
"2006/04/28";155,9952;"UVR_Unidad de valor real"
"2006/04/29";156,0315;"UVR_Unidad de valor real"
"2006/04/30";156,0678;"UVR_Unidad de valor real"
"2006/05/01";156,1041;"UVR_Unidad de valor real"
"2006/05/02";156,1404;"UVR_Unidad de valor real"
"2006/05/03";156,1767;"UVR_Unidad de valor real"
"2006/05/04";156,213;"UVR_Unidad de valor real"
"2006/05/05";156,2493;"UVR_Unidad de valor real"
"2006/05/06";156,2857;"UVR_Unidad de valor real"
"2006/05/07";156,322;"UVR_Unidad de valor real"
"2006/05/08";156,3584;"UVR_Unidad de valor real"
"2006/05/09";156,3947;"UVR_Unidad de valor real"
"2006/05/10";156,4311;"UVR_Unidad de valor real"
"2006/05/11";156,4675;"UVR_Unidad de valor real"
"2006/05/12";156,5039;"UVR_Unidad de valor real"
"2006/05/13";156,5403;"UVR_Unidad de valor real"
"2006/05/14";156,5767;"UVR_Unidad de valor real"
"2006/05/15";156,6131;"UVR_Unidad de valor real"
"2006/05/16";156,6358;"UVR_Unidad de valor real"
"2006/05/17";156,6585;"UVR_Unidad de valor real"
"2006/05/18";156,6812;"UVR_Unidad de valor real"
"2006/05/19";156,7039;"UVR_Unidad de valor real"
"2006/05/20";156,7266;"UVR_Unidad de valor real"
"2006/05/21";156,7493;"UVR_Unidad de valor real"
"2006/05/22";156,772;"UVR_Unidad de valor real"
"2006/05/23";156,7947;"UVR_Unidad de valor real"
"2006/05/24";156,8174;"UVR_Unidad de valor real"
"2006/05/25";156,8401;"UVR_Unidad de valor real"
"2006/05/26";156,8628;"UVR_Unidad de valor real"
"2006/05/27";156,8855;"UVR_Unidad de valor real"
"2006/05/28";156,9083;"UVR_Unidad de valor real"
"2006/05/29";156,931;"UVR_Unidad de valor real"
"2006/05/30";156,9537;"UVR_Unidad de valor real"
"2006/05/31";156,9765;"UVR_Unidad de valor real"
"2006/06/01";156,9992;"UVR_Unidad de valor real"
"2006/06/02";157,0219;"UVR_Unidad de valor real"
"2006/06/03";157,0447;"UVR_Unidad de valor real"
"2006/06/04";157,0674;"UVR_Unidad de valor real"
"2006/06/05";157,0902;"UVR_Unidad de valor real"
"2006/06/06";157,1129;"UVR_Unidad de valor real"
"2006/06/07";157,1357;"UVR_Unidad de valor real"
"2006/06/08";157,1584;"UVR_Unidad de valor real"
"2006/06/09";157,1812;"UVR_Unidad de valor real"
"2006/06/10";157,204;"UVR_Unidad de valor real"
"2006/06/11";157,2267;"UVR_Unidad de valor real"
"2006/06/12";157,2495;"UVR_Unidad de valor real"
"2006/06/13";157,2723;"UVR_Unidad de valor real"
"2006/06/14";157,2951;"UVR_Unidad de valor real"
"2006/06/15";157,3179;"UVR_Unidad de valor real"
"2006/06/16";157,3352;"UVR_Unidad de valor real"
"2006/06/17";157,3525;"UVR_Unidad de valor real"
"2006/06/18";157,3697;"UVR_Unidad de valor real"
"2006/06/19";157,387;"UVR_Unidad de valor real"
"2006/06/20";157,4043;"UVR_Unidad de valor real"
"2006/06/21";157,4216;"UVR_Unidad de valor real"
"2006/06/22";157,4389;"UVR_Unidad de valor real"
"2006/06/23";157,4562;"UVR_Unidad de valor real"
"2006/06/24";157,4735;"UVR_Unidad de valor real"
"2006/06/25";157,4908;"UVR_Unidad de valor real"
"2006/06/26";157,5081;"UVR_Unidad de valor real"
"2006/06/27";157,5254;"UVR_Unidad de valor real"
"2006/06/28";157,5427;"UVR_Unidad de valor real"
"2006/06/29";157,56;"UVR_Unidad de valor real"
"2006/06/30";157,5773;"UVR_Unidad de valor real"
"2006/07/01";157,5946;"UVR_Unidad de valor real"
"2006/07/02";157,6119;"UVR_Unidad de valor real"
"2006/07/03";157,6292;"UVR_Unidad de valor real"
"2006/07/04";157,6465;"UVR_Unidad de valor real"
"2006/07/05";157,6638;"UVR_Unidad de valor real"
"2006/07/06";157,6811;"UVR_Unidad de valor real"
"2006/07/07";157,6984;"UVR_Unidad de valor real"
"2006/07/08";157,7158;"UVR_Unidad de valor real"
"2006/07/09";157,7331;"UVR_Unidad de valor real"
"2006/07/10";157,7504;"UVR_Unidad de valor real"
"2006/07/11";157,7677;"UVR_Unidad de valor real"
"2006/07/12";157,7851;"UVR_Unidad de valor real"
"2006/07/13";157,8024;"UVR_Unidad de valor real"
"2006/07/14";157,8197;"UVR_Unidad de valor real"
"2006/07/15";157,837;"UVR_Unidad de valor real"
"2006/07/16";157,8523;"UVR_Unidad de valor real"
"2006/07/17";157,8675;"UVR_Unidad de valor real"
"2006/07/18";157,8828;"UVR_Unidad de valor real"
"2006/07/19";157,898;"UVR_Unidad de valor real"
"2006/07/20";157,9133;"UVR_Unidad de valor real"
"2006/07/21";157,9285;"UVR_Unidad de valor real"
"2006/07/22";157,9438;"UVR_Unidad de valor real"
"2006/07/23";157,9591;"UVR_Unidad de valor real"
"2006/07/24";157,9743;"UVR_Unidad de valor real"
"2006/07/25";157,9896;"UVR_Unidad de valor real"
"2006/07/26";158,0049;"UVR_Unidad de valor real"
"2006/07/27";158,0201;"UVR_Unidad de valor real"
"2006/07/28";158,0354;"UVR_Unidad de valor real"
"2006/07/29";158,0507;"UVR_Unidad de valor real"
"2006/07/30";158,0659;"UVR_Unidad de valor real"
"2006/07/31";158,0812;"UVR_Unidad de valor real"
"2006/08/01";158,0965;"UVR_Unidad de valor real"
"2006/08/02";158,1118;"UVR_Unidad de valor real"
"2006/08/03";158,127;"UVR_Unidad de valor real"
"2006/08/04";158,1423;"UVR_Unidad de valor real"
"2006/08/05";158,1576;"UVR_Unidad de valor real"
"2006/08/06";158,1729;"UVR_Unidad de valor real"
"2006/08/07";158,1882;"UVR_Unidad de valor real"
"2006/08/08";158,2035;"UVR_Unidad de valor real"
"2006/08/09";158,2188;"UVR_Unidad de valor real"
"2006/08/10";158,234;"UVR_Unidad de valor real"
"2006/08/11";158,2493;"UVR_Unidad de valor real"
"2006/08/12";158,2646;"UVR_Unidad de valor real"
"2006/08/13";158,2799;"UVR_Unidad de valor real"
"2006/08/14";158,2952;"UVR_Unidad de valor real"
"2006/08/15";158,3105;"UVR_Unidad de valor real"
"2006/08/16";158,3314;"UVR_Unidad de valor real"
"2006/08/17";158,3523;"UVR_Unidad de valor real"
"2006/08/18";158,3732;"UVR_Unidad de valor real"
"2006/08/19";158,3941;"UVR_Unidad de valor real"
